datahora,country,estado,municipio,bioma,Latitude,Longitude
9/11/20,Brasil,MATO GROSSO,QUERENCIA,Amazonia,-11.979,-53.413
9/11/20,Brasil,MATO GROSSO,QUERENCIA,Amazonia,-11.981,-53.425
9/11/20,Brasil,TOCANTINS,CENTENARIO,Cerrado,-9.082,-47.606
9/11/20,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,-12.002,-53.427
9/11/20,Brasil,TOCANTINS,CENTENARIO,Cerrado,-9.084,-47.618
9/11/20,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,-12.003,-53.438
9/11/20,Brasil,TOCANTINS,CONCEICAO DO TOCANTINS,Cerrado,-12.007,-47.264
9/11/20,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,-12.012,-53.426
9/11/20,Brasil,MATO GROSSO,QUERENCIA,Amazonia,-12.024,-53.286
9/11/20,Brasil,TOCANTINS,CENTENARIO,Cerrado,-9.092,-47.531
9/11/20,Brasil,MATO GROSSO,QUERENCIA,Amazonia,-12.025,-53.297
9/11/20,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,-12.029,-50.66
9/11/20,Brasil,TOCANTINS,CENTENARIO,Cerrado,-9.093,-47.605
9/11/20,Brasil,TOCANTINS,CENTENARIO,Cerrado,-9.094,-47.543
9/11/20,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,-12.031,-50.669
9/11/20,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,-12.032,-53.504
9/11/20,Brasil,MATO GROSSO,QUERENCIA,Amazonia,-12.034,-53.284
9/11/20,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,-12.038,-50.659
9/11/20,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,-12.04,-50.668
9/11/20,Brasil,TOCANTINS,CENTENARIO,Cerrado,-9.099,-47.505
9/11/20,Brasil,TOCANTINS,CENTENARIO,Cerrado,-9.102,-47.529
9/11/20,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,-12.041,-50.677
9/11/20,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,-12.042,-53.503
9/11/20,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,-12.044,-53.515
9/11/20,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,-12.053,-53.502
9/11/20,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,-12.054,-53.513
9/11/20,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,-9.605,-50.889
9/11/20,Brasil,MATO GROSSO,SAO JOSE DO XINGU,Amazonia,-10.784,-52.475
9/11/20,Brasil,MATO GROSSO,SAO JOSE DO XINGU,Amazonia,-10.79,-52.454
9/11/20,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,-9.607,-50.898
9/11/20,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,-9.608,-50.907
9/11/20,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,-9.609,-50.916
9/11/20,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,-9.611,-50.925
9/11/20,Brasil,MATO GROSSO,SAO JOSE DO XINGU,Amazonia,-10.791,-52.525
9/11/20,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,-9.612,-50.934
9/11/20,Brasil,TOCANTINS,RIO SONO,Cerrado,-9.618,-47.894
9/11/20,Brasil,MATO GROSSO,SAO JOSE DO XINGU,Amazonia,-10.792,-52.464
9/11/20,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,-9.619,-50.924
9/11/20,Brasil,TOCANTINS,RIO SONO,Cerrado,-9.62,-47.905
9/11/20,Brasil,MATO GROSSO,SAO JOSE DO XINGU,Amazonia,-10.792,-52.535
9/11/20,Brasil,MATO GROSSO,SAO JOSE DO XINGU,Amazonia,-10.801,-52.463
9/11/20,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,-10.805,-53.924
9/11/20,Brasil,TOCANTINS,PORTO NACIONAL,Cerrado,-10.811,-48.271
9/11/20,Brasil,TOCANTINS,RIO SONO,Cerrado,-9.621,-47.917
9/11/20,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,-9.621,-50.933
9/11/20,Brasil,TOCANTINS,LIZARDA,Cerrado,-9.631,-46.98
9/11/20,Brasil,MARANHAO,ALTO PARNAIBA,Cerrado,-9.643,-45.885
9/11/20,Brasil,MARANHAO,ALTO PARNAIBA,Cerrado,-9.645,-45.9
9/11/20,Brasil,TOCANTINS,PIUM,Cerrado,-9.649,-50.042
9/11/20,Brasil,MATO GROSSO,SAO JOSE DO XINGU,Amazonia,-10.812,-53.006
9/11/20,Brasil,TOCANTINS,PORTO NACIONAL,Cerrado,-10.813,-48.282
9/11/20,Brasil,TOCANTINS,PIUM,Cerrado,-9.65,-50.051
9/11/20,Brasil,TOCANTINS,PIUM,Cerrado,-9.652,-50.06
9/11/20,Brasil,MATO GROSSO,SAO JOSE DO XINGU,Amazonia,-10.82,-52.995
9/11/20,Brasil,TOCANTINS,PIUM,Cerrado,-9.655,-50.022
9/11/20,Brasil,TOCANTINS,PIUM,Cerrado,-9.657,-50.031
9/11/20,Brasil,MATO GROSSO,SAO JOSE DO XINGU,Amazonia,-10.822,-53.005
9/11/20,Brasil,TOCANTINS,TOCANTINIA,Cerrado,-9.658,-48.294
9/11/20,Brasil,TOCANTINS,PIUM,Cerrado,-9.658,-50.041
9/11/20,Brasil,MATO GROSSO,SAO JOSE DO XINGU,Amazonia,-10.83,-52.993
9/11/20,Brasil,MATO GROSSO,SAO JOSE DO XINGU,Amazonia,-10.831,-53.004
9/11/20,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,-10.857,-49.487
9/11/20,Brasil,TOCANTINS,PONTE ALTA DO TOCANTINS,Cerrado,-10.863,-47.211
9/11/20,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,-10.864,-53.757
9/11/20,Brasil,MATO GROSSO,SAO JOSE DO XINGU,Amazonia,-10.866,-53.013
9/11/20,Brasil,MATO GROSSO,SAO JOSE DO XINGU,Amazonia,-10.876,-53.012
9/11/20,Brasil,MATO GROSSO,SAO JOSE DO XINGU,Amazonia,-10.877,-53.022
9/11/20,Brasil,MATO GROSSO,SAO JOSE DO XINGU,Amazonia,-10.886,-53.086
9/11/20,Brasil,MATO GROSSO,SAO JOSE DO XINGU,Amazonia,-10.887,-53.096
9/11/20,Brasil,MATO GROSSO,PORTO ALEGRE DO NORTE,Cerrado,-10.888,-51.376
9/11/20,Brasil,MATO GROSSO,PORTO ALEGRE DO NORTE,Cerrado,-10.89,-51.386
9/11/20,Brasil,TOCANTINS,PIUM,Cerrado,-9.659,-50.05
9/11/20,Brasil,TOCANTINS,PIUM,Cerrado,-9.661,-50.059
9/11/20,Brasil,TOCANTINS,PIUM,Cerrado,-9.662,-50.002
9/11/20,Brasil,TOCANTINS,PIUM,Cerrado,-9.663,-50.012
9/11/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-10.891,-49.853
9/11/20,Brasil,MATO GROSSO,SAO JOSE DO XINGU,Amazonia,-10.893,-53.063
9/11/20,Brasil,TOCANTINS,PIUM,Cerrado,-9.664,-50.021
9/11/20,Brasil,TOCANTINS,PIUM,Cerrado,-9.67,-50.058
9/11/20,Brasil,TOCANTINS,TOCANTINIA,Cerrado,-9.676,-48.346
9/11/20,Brasil,TOCANTINS,PIUM,Cerrado,-9.68,-50.003
9/11/20,Brasil,MATO GROSSO,SAO JOSE DO XINGU,Amazonia,-10.894,-53.074
9/11/20,Brasil,TOCANTINS,MARIANOPOLIS DO TOCANTINS,Cerrado,-9.688,-49.992
9/11/20,Brasil,TOCANTINS,MARIANOPOLIS DO TOCANTINS,Cerrado,-9.689,-50.001
9/11/20,Brasil,MATO GROSSO,SAO JOSE DO XINGU,Amazonia,-10.896,-53.084
9/11/20,Brasil,TOCANTINS,PIUM,Cerrado,-9.69,-50.067
9/11/20,Brasil,MATO GROSSO,BARRA DO GARCAS,Cerrado,-15.522,-52.954
9/11/20,Brasil,MATO GROSSO,CURVELANDIA,Amazonia,-15.617,-57.814
9/11/20,Brasil,MATO GROSSO,CURVELANDIA,Amazonia,-15.617,-57.821
9/11/20,Brasil,MATO GROSSO,POXOREU,Cerrado,-15.657,-54.223
9/11/20,Brasil,MATO GROSSO,POXOREU,Cerrado,-15.657,-54.228
9/11/20,Brasil,MATO GROSSO,POXOREU,Cerrado,-15.659,-54.238
9/11/20,Brasil,MATO GROSSO,BARRA DO GARCAS,Cerrado,-15.665,-52.178
9/11/20,Brasil,MATO GROSSO,ARAGUAIANA,Cerrado,-15.663,-52.167
9/11/20,Brasil,MATO GROSSO,BARRA DO GARCAS,Cerrado,-15.666,-52.189
9/11/20,Brasil,MATO GROSSO,BARRA DO GARCAS,Cerrado,-15.673,-52.166
9/11/20,Brasil,MATO GROSSO,BARRA DO GARCAS,Cerrado,-15.674,-52.177
9/11/20,Brasil,MATO GROSSO,PORTO ALEGRE DO NORTE,Cerrado,-10.986,-51.346
9/11/20,Brasil,MATO GROSSO,VILA RICA,Amazonia,-9.896,-51.707
9/11/20,Brasil,MATO GROSSO,VILA RICA,Amazonia,-9.898,-51.716
9/11/20,Brasil,MATO GROSSO,SANTA TEREZINHA,Amazonia,-9.9,-50.636
9/11/20,Brasil,MATO GROSSO,PORTO ALEGRE DO NORTE,Cerrado,-10.987,-51.355
9/11/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-11.017,-50.6
9/11/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-11.026,-50.598
9/11/20,Brasil,TOCANTINS,SAO FELIX DO TOCANTINS,Cerrado,-9.902,-46.572
9/11/20,Brasil,MATO GROSSO,SANTA TEREZINHA,Amazonia,-9.902,-50.645
9/11/20,Brasil,MATO GROSSO,SANTA TEREZINHA,Amazonia,-9.903,-50.459
9/11/20,Brasil,MATO GROSSO,VILA RICA,Amazonia,-9.904,-51.696
9/11/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-11.033,-50.579
9/11/20,Brasil,TOCANTINS,MARIANOPOLIS DO TOCANTINS,Cerrado,-9.905,-49.9
9/11/20,Brasil,TOCANTINS,PIUM,Cerrado,-9.906,-49.909
9/11/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-11.035,-50.597
9/11/20,Brasil,TOCANTINS,PONTE ALTA DO TOCANTINS,Cerrado,-11.102,-47.104
9/11/20,Brasil,MATO GROSSO,VILA RICA,Amazonia,-9.924,-51.706
9/11/20,Brasil,MATO GROSSO,VILA RICA,Amazonia,-9.933,-51.705
9/11/20,Brasil,TOCANTINS,MONTE SANTO DO TOCANTINS,Cerrado,-9.939,-49.264
9/11/20,Brasil,TOCANTINS,PONTE ALTA DO TOCANTINS,Cerrado,-11.104,-47.116
9/11/20,Brasil,MATO GROSSO,VILA RICA,Amazonia,-9.951,-51.702
9/11/20,Brasil,TOCANTINS,DUERE,Cerrado,-11.106,-49.679
9/11/20,Brasil,TOCANTINS,LIZARDA,Cerrado,-9.957,-46.849
9/11/20,Brasil,TOCANTINS,RIO SONO,Cerrado,-9.957,-47.307
9/11/20,Brasil,TOCANTINS,DUERE,Cerrado,-11.107,-49.688
9/11/20,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,-11.11,-49.583
9/11/20,Brasil,TOCANTINS,RIO SONO,Cerrado,-9.959,-47.319
9/11/20,Brasil,MATO GROSSO,VILA RICA,Amazonia,-9.96,-51.701
9/11/20,Brasil,MATO GROSSO,VILA RICA,Amazonia,-9.962,-51.71
9/11/20,Brasil,TOCANTINS,RIO SONO,Cerrado,-9.965,-47.293
9/11/20,Brasil,TOCANTINS,DUERE,Cerrado,-11.151,-49.672
9/11/20,Brasil,TOCANTINS,LIZARDA,Cerrado,-9.967,-46.848
9/11/20,Brasil,MATO GROSSO,VILA RICA,Amazonia,-9.969,-51.7
9/11/20,Brasil,TOCANTINS,DUERE,Cerrado,-11.152,-49.681
9/11/20,Brasil,MATO GROSSO,VILA RICA,Amazonia,-9.985,-51.613
9/11/20,Brasil,TOCANTINS,BARROLANDIA,Cerrado,-9.99,-48.797
9/11/20,Brasil,TOCANTINS,DUERE,Cerrado,-11.159,-49.661
9/11/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-11.188,-50.636
9/11/20,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,-11.196,-54.115
9/11/20,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,-11.198,-54.127
9/11/20,Brasil,MATO GROSSO,LUCIARA,Cerrado,-11.199,-50.774
9/11/20,Brasil,MATO GROSSO,LUCIARA,Cerrado,-11.2,-50.783
9/11/20,Brasil,MATO GROSSO,BARRA DO GARCAS,Cerrado,-15.678,-52.181
9/11/20,Brasil,MATO GROSSO,BARRA DO GARCAS,Cerrado,-15.676,-52.187
9/11/20,Brasil,MATO GROSSO,BARRA DO GARCAS,Cerrado,-15.677,-52.17
9/11/20,Brasil,MATO GROSSO,BARRA DO GARCAS,Cerrado,-15.68,-52.192
9/11/20,Brasil,MATO GROSSO,VARZEA GRANDE,Cerrado,-15.68,-56.112
9/11/20,Brasil,MATO GROSSO,GENERAL CARNEIRO,Cerrado,-15.683,-53.086
9/11/20,Brasil,MATO GROSSO,GENERAL CARNEIRO,Cerrado,-15.692,-53.072
9/11/20,Brasil,MATO GROSSO,CUIABA,Pantanal,-15.702,-56.084
9/11/20,Brasil,MATO GROSSO,GENERAL CARNEIRO,Cerrado,-15.693,-53.085
9/11/20,Brasil,MATO GROSSO,CUIABA,Pantanal,-15.704,-56.089
9/11/20,Brasil,MATO GROSSO,CUIABA,Pantanal,-15.704,-56.104
9/11/20,Brasil,MATO GROSSO,VARZEA GRANDE,Cerrado,-15.706,-56.109
9/11/20,Brasil,MATO GROSSO,GENERAL CARNEIRO,Cerrado,-15.709,-53.064
9/11/20,Brasil,MATO GROSSO,GENERAL CARNEIRO,Cerrado,-15.71,-53.077
9/11/20,Brasil,MATO GROSSO,GENERAL CARNEIRO,Cerrado,-15.715,-53.114
9/11/20,Brasil,MATO GROSSO,VARZEA GRANDE,Pantanal,-15.717,-56.103
9/11/20,Brasil,MATO GROSSO,VARZEA GRANDE,Cerrado,-15.719,-56.123
9/11/20,Brasil,MATO GROSSO,GENERAL CARNEIRO,Cerrado,-15.724,-53.1
9/11/20,Brasil,MATO GROSSO,GENERAL CARNEIRO,Cerrado,-15.716,-53.126
9/11/20,Brasil,MATO GROSSO,GENERAL CARNEIRO,Cerrado,-15.725,-53.112
9/11/20,Brasil,MATO GROSSO,GENERAL CARNEIRO,Cerrado,-15.727,-53.125
9/11/20,Brasil,MATO GROSSO,GENERAL CARNEIRO,Cerrado,-15.729,-53.789
9/11/20,Brasil,MATO GROSSO,GENERAL CARNEIRO,Cerrado,-15.731,-53.803
9/11/20,Brasil,MATO GROSSO,GENERAL CARNEIRO,Cerrado,-15.74,-53.787
9/11/20,Brasil,MATO GROSSO,GENERAL CARNEIRO,Cerrado,-15.737,-53.123
9/11/20,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,-14.173,-51.748
9/11/20,Brasil,MATO GROSSO,PARANATINGA,Cerrado,-14.178,-54.274
9/11/20,Brasil,MATO GROSSO,PARANATINGA,Cerrado,-14.18,-54.288
9/11/20,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,-14.183,-51.747
9/11/20,Brasil,MATO GROSSO,PARANATINGA,Cerrado,-14.189,-54.273
9/11/20,Brasil,MATO GROSSO,PARANATINGA,Cerrado,-14.226,-54.108
9/11/20,Brasil,MATO GROSSO,PARANATINGA,Cerrado,-14.223,-54.081
9/11/20,Brasil,MATO GROSSO,PARANATINGA,Cerrado,-14.224,-54.094
9/11/20,Brasil,MATO GROSSO,PARANATINGA,Cerrado,-14.233,-54.079
9/11/20,Brasil,MATO GROSSO,PARANATINGA,Cerrado,-14.235,-54.093
9/11/20,Brasil,MATO GROSSO,PARANATINGA,Cerrado,-14.237,-54.107
9/11/20,Brasil,MATO GROSSO,PARANATINGA,Cerrado,-14.238,-54.12
9/11/20,Brasil,MATO GROSSO,PARANATINGA,Cerrado,-14.24,-54.134
9/11/20,Brasil,MATO GROSSO,CAMPINAPOLIS,Cerrado,-14.249,-53.244
9/11/20,Brasil,MATO GROSSO,PARANATINGA,Cerrado,-14.248,-54.105
9/11/20,Brasil,MATO GROSSO,PARANATINGA,Cerrado,-14.249,-54.119
9/11/20,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,-14.304,-51.972
9/11/20,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,-14.306,-51.983
9/11/20,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,-14.325,-51.98
9/11/20,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,-14.326,-51.99
9/11/20,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,-14.327,-51.782
9/11/20,Brasil,MATO GROSSO,DIAMANTINO,Cerrado,-14.349,-56.183
9/11/20,Brasil,MATO GROSSO,DIAMANTINO,Cerrado,-14.352,-56.196
9/11/20,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,-14.356,-51.885
9/11/20,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,-14.327,-52
9/11/20,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,-14.361,-51.926
9/11/20,Brasil,MATO GROSSO,DIAMANTINO,Cerrado,-14.361,-56.182
9/11/20,Brasil,MATO GROSSO,DIAMANTINO,Cerrado,-14.364,-56.195
9/11/20,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,-14.365,-51.884
9/11/20,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,-14.375,-52.029
9/11/20,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,-14.371,-52.036
9/11/20,Brasil,MATO GROSSO,NOVA NAZARE,Cerrado,-14.377,-52.039
9/11/20,Brasil,MATO GROSSO,DIAMANTINO,Cerrado,-14.377,-56.193
9/11/20,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,-16.808,-55.878
9/11/20,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,-16.809,-55.656
9/11/20,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,-16.816,-55.715
9/11/20,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,-16.815,-55.939
9/11/20,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,-16.818,-55.735
9/11/20,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,-16.818,-55.96
9/11/20,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,-16.82,-55.755
9/11/20,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,-16.821,-55.876
9/11/20,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,-16.826,-55.694
9/11/20,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,-16.827,-55.687
9/11/20,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,-16.829,-55.714
9/11/20,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,-16.828,-55.938
9/11/20,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,-16.829,-55.706
9/11/20,Brasil,MATO GROSSO,POCONE,Pantanal,-17.269,-57.036
9/11/20,Brasil,MATO GROSSO,POCONE,Pantanal,-17.27,-56.909
9/11/20,Brasil,MATO GROSSO,POCONE,Pantanal,-17.278,-56.984
9/11/20,Brasil,MATO GROSSO,POCONE,Pantanal,-17.275,-56.989
9/11/20,Brasil,MATO GROSSO,POCONE,Pantanal,-17.28,-56.735
9/11/20,Brasil,MATO GROSSO,POCONE,Pantanal,-17.28,-57.039
9/11/20,Brasil,MATO GROSSO,POCONE,Pantanal,-17.281,-57.009
9/11/20,Brasil,MATO GROSSO,POCONE,Pantanal,-17.283,-56.759
9/11/20,Brasil,MATO GROSSO,POCONE,Pantanal,-17.285,-56.784
9/11/20,Brasil,MATO GROSSO,POCONE,Pantanal,-17.294,-56.734
9/11/20,Brasil,MATO GROSSO,POCONE,Pantanal,-17.302,-56.75
9/11/20,Brasil,MATO GROSSO,POCONE,Pantanal,-17.297,-56.758
9/11/20,Brasil,MATO GROSSO,POCONE,Pantanal,-17.3,-56.726
9/11/20,Brasil,MATO GROSSO,POCONE,Pantanal,-17.31,-56.756
9/11/20,Brasil,MATO GROSSO,POCONE,Pantanal,-17.315,-56.929
9/11/20,Brasil,MATO GROSSO,POCONE,Pantanal,-17.316,-56.748
9/11/20,Brasil,MATO GROSSO,POCONE,Pantanal,-17.386,-57.178
9/11/20,Brasil,MATO GROSSO,POCONE,Pantanal,-17.389,-57.171
9/11/20,Brasil,MATO GROSSO,POCONE,Pantanal,-17.414,-56.956
9/11/20,Brasil,MATO GROSSO,POCONE,Pantanal,-17.392,-57.197
9/11/20,Brasil,MATO GROSSO,POCONE,Pantanal,-17.424,-56.96
9/11/20,Brasil,MATO GROSSO,ALTO TAQUARI,Cerrado,-17.712,-53.391
9/11/20,Brasil,MATO GROSSO,ALTO ARAGUAIA,Cerrado,-17.714,-53.404
9/11/20,Brasil,MATO GROSSO,ALTO TAQUARI,Cerrado,-17.723,-53.389
9/11/20,Brasil,MATO GROSSO,ALTO TAQUARI,Cerrado,-17.725,-53.403
9/11/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-10.596,-50.101
9/11/20,Brasil,MATO GROSSO,ALTO TAQUARI,Cerrado,-17.747,-53.38
9/11/20,Brasil,MATO GROSSO,ALTO TAQUARI,Cerrado,-17.749,-53.394
9/11/20,Brasil,MATO GROSSO,ALTO TAQUARI,Cerrado,-17.734,-53.387
9/11/20,Brasil,MATO GROSSO,ALTO TAQUARI,Cerrado,-17.746,-53.4
9/11/20,Brasil,MATO GROSSO,ALTO TAQUARI,Cerrado,-17.736,-53.401
9/11/20,Brasil,MATO GROSSO,ALTO TAQUARI,Cerrado,-17.745,-53.386
9/11/20,Brasil,MATO GROSSO,POCONE,Pantanal,-17.236,-56.77
9/11/20,Brasil,MATO GROSSO,SANTA TEREZINHA,Cerrado,-10.618,-50.637
9/11/20,Brasil,MATO GROSSO,SANTA TEREZINHA,Cerrado,-10.622,-50.6
9/11/20,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,-10.639,-53.899
9/11/20,Brasil,TOCANTINS,PIUM,Cerrado,-9.691,-50.076
9/11/20,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,-10.905,-54.074
9/11/20,Brasil,TOCANTINS,PIUM,Cerrado,-9.696,-50.047
9/11/20,Brasil,TOCANTINS,RIO SONO,Cerrado,-9.699,-47.489
9/11/20,Brasil,TOCANTINS,PIUM,Cerrado,-9.705,-50.046
9/11/20,Brasil,TOCANTINS,PIUM,Cerrado,-9.707,-50.055
9/11/20,Brasil,TOCANTINS,PIUM,Cerrado,-9.708,-50.064
9/11/20,Brasil,TOCANTINS,PIUM,Cerrado,-9.714,-50.045
9/11/20,Brasil,TOCANTINS,PIUM,Cerrado,-9.722,-50.034
9/11/20,Brasil,TOCANTINS,PIUM,Cerrado,-9.723,-50.043
9/11/20,Brasil,TOCANTINS,PIUM,Cerrado,-9.725,-50.052
9/11/20,Brasil,TOCANTINS,TOCANTINIA,Cerrado,-9.74,-48.298
9/11/20,Brasil,TOCANTINS,TOCANTINIA,Cerrado,-9.742,-48.309
9/11/20,Brasil,TOCANTINS,MARIANOPOLIS DO TOCANTINS,Cerrado,-9.75,-49.973
9/11/20,Brasil,MATO GROSSO,PORTO ALEGRE DO NORTE,Cerrado,-10.928,-51.333
9/11/20,Brasil,MATO GROSSO,PORTO ALEGRE DO NORTE,Cerrado,-10.93,-51.342
9/11/20,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,-9.814,-50.478
9/11/20,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,-9.815,-50.487
9/11/20,Brasil,MATO GROSSO,VILA RICA,Amazonia,-9.815,-51.649
9/11/20,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,-9.817,-50.496
9/11/20,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,-9.824,-50.486
9/11/20,Brasil,MATO GROSSO,SANTA TEREZINHA,Amazonia,-9.825,-50.495
9/11/20,Brasil,TOCANTINS,NOVO ACORDO,Cerrado,-10.142,-47.314
9/11/20,Brasil,TOCANTINS,NOVO ACORDO,Cerrado,-10.146,-47.338
9/11/20,Brasil,TOCANTINS,PALMAS,Cerrado,-10.274,-47.909
9/11/20,Brasil,TOCANTINS,MATEIROS,Cerrado,-10.289,-46.76
9/11/20,Brasil,TOCANTINS,MATEIROS,Cerrado,-10.29,-46.871
9/11/20,Brasil,TOCANTINS,PALMAS,Cerrado,-10.297,-48.195
9/11/20,Brasil,TOCANTINS,MATEIROS,Cerrado,-10.3,-46.869
9/11/20,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazonia,-10.312,-53.742
9/11/20,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazonia,-10.313,-53.753
9/11/20,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazonia,-10.321,-53.741
9/11/20,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazonia,-10.323,-53.752
9/11/20,Brasil,TOCANTINS,MATEIROS,Cerrado,-10.359,-46.787
9/11/20,Brasil,MATO GROSSO,ALTA FLORESTA,Amazonia,-10.371,-56.759
9/11/20,Brasil,MATO GROSSO,ALTA FLORESTA,Amazonia,-10.373,-56.778
9/11/20,Brasil,TOCANTINS,MATEIROS,Cerrado,-10.378,-46.77
9/11/20,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazonia,-10.39,-53.713
9/11/20,Brasil,MATO GROSSO,JUARA,Amazonia,-10.39,-56.909
9/11/20,Brasil,TOCANTINS,MATEIROS,Cerrado,-10.392,-46.762
9/11/20,Brasil,MATO GROSSO,JUARA,Amazonia,-10.392,-56.928
9/11/20,Brasil,MARANHAO,ALTO PARNAIBA,Cerrado,-9.182,-46.246
9/11/20,Brasil,MATO GROSSO,NOVA UBIRATA,Amazonia,-12.127,-53.828
9/11/20,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,-12.144,-53.355
9/11/20,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,-12.156,-53.365
9/11/20,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,-12.161,-50.619
9/11/20,Brasil,MATO GROSSO,QUERENCIA,Amazonia,-12.162,-53.175
9/11/20,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,-12.163,-50.628
9/11/20,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,-12.164,-50.637
9/11/20,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,-12.174,-50.645
9/11/20,Brasil,TOCANTINS,PEDRO AFONSO,Cerrado,-9.268,-48.279
9/11/20,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,-12.176,-50.654
9/11/20,Brasil,TOCANTINS,PEDRO AFONSO,Cerrado,-9.276,-48.267
9/11/20,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,-12.177,-50.663
9/11/20,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,-12.177,-53.367
9/11/20,Brasil,TOCANTINS,PEDRO AFONSO,Cerrado,-9.277,-48.278
9/11/20,Brasil,TOCANTINS,LIZARDA,Cerrado,-9.282,-47.242
9/11/20,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,-12.185,-50.652
